cycle,task,method,instances,features,classes,accuracy,f1,optimization_time,prediction_time,no_features,best_trial
0,data/standardized/c_votes.csv,Tree Based Weighting,435,16,2,0.9389312977099237,0.932992327365729,0.1092519760131836,0.11265945434570312,8,0
0,data/standardized/c_votes.csv,L1 Filter,435,16,2,0.9389312977099237,0.932992327365729,0.003051280975341797,0.10907649993896484,2,0
0,data/standardized/c_votes.csv,ReliefF,435,16,2,0.9389312977099237,0.931556948798328,0.01790618896484375,0.10984921455383301,12,0
0,data/standardized/c_votes.csv,ReliefF Weighting,435,16,2,0.9312977099236641,0.9242336610757664,0.01790618896484375,0.11416864395141602,12,0
0,data/standardized/c_votes.csv,Forward Selection,435,16,2,0.916030534351145,0.9091711314213679,5.171396970748901,0.1095266342163086,2,0
0,data/standardized/c_votes.csv,Backwards Selection,435,16,2,0.9389312977099237,0.9322997416020672,4.852918863296509,0.10995912551879883,14,0
0,data/standardized/c_votes.csv,Stepwise Selection,435,16,2,0.9541984732824428,0.9492248062015505,6.894731760025024,0.10948801040649414,9,0
0,data/standardized/c_votes.csv,Bayesian Selection,435,16,2,0.9541984732824428,0.9492248062015505,63.14376187324524,0.10963010787963867,7,370
0,data/standardized/c_votes.csv,Bayesian Weighting,435,16,2,0.9312977099236641,0.9242336610757664,171.3257532119751,0.11581850051879883,16,277
0,data/standardized/c_ionosphere.csv,Baseline,351,34,2,0.8867924528301887,0.857590685176892,0.0,0.10908246040344238,34,0
0,data/standardized/c_ionosphere.csv,Tree Based Filter,351,34,2,0.7452830188679245,0.575811471765229,0.1301136016845703,0.10893702507019043,17,0
0,data/standardized/c_ionosphere.csv,Tree Based Weighting,351,34,2,0.7830188679245284,0.6856221792392005,0.1301136016845703,0.11500835418701172,17,0
0,data/standardized/c_ionosphere.csv,L1 Filter,351,34,2,0.9339622641509434,0.9178021491082309,0.003173828125,0.10827493667602539,4,0
0,data/standardized/c_ionosphere.csv,ReliefF,351,34,2,0.8773584905660378,0.8440294284097339,0.017178773880004883,0.10915613174438477,25,0
0,data/standardized/c_ionosphere.csv,ReliefF Weighting,351,34,2,0.8962264150943396,0.8708319485986484,0.017178773880004883,0.11777448654174805,25,0
0,data/standardized/c_ionosphere.csv,Forward Selection,351,34,2,0.8301886792452831,0.7815934065934067,10.938880920410156,0.10876679420471191,2,0
0,data/standardized/c_ionosphere.csv,Backwards Selection,351,34,2,0.8679245283018868,0.8301282051282051,10.660020589828491,0.10925698280334473,32,0
0,data/standardized/c_ionosphere.csv,Stepwise Selection,351,34,2,0.839622641509434,0.7861635220125787,14.614824295043945,0.10886693000793457,14,0
0,data/standardized/c_ionosphere.csv,Bayesian Selection,351,34,2,0.8773584905660378,0.8440294284097339,84.41543793678284,0.1087648868560791,19,43
0,data/standardized/c_ionosphere.csv,Bayesian Weighting,351,34,2,0.8584905660377359,0.815865662999421,240.1457164287567,0.12049126625061035,34,12
0,data/standardized/c_liver-disorder.csv,Baseline,345,5,16,0.25961538461538464,0.07646641857168172,2.384185791015625e-07,0.10853719711303711,5,0
0,data/standardized/c_liver-disorder.csv,Tree Based Filter,345,5,16,0.2403846153846154,0.05988045936499545,0.1252305507659912,0.10849475860595703,3,0
0,data/standardized/c_liver-disorder.csv,Tree Based Weighting,345,5,16,0.25,0.06730450464786304,0.1252305507659912,0.10964202880859375,3,0
0,data/standardized/c_liver-disorder.csv,L1 Filter,345,5,16,0.23076923076923078,0.06590238084849542,0.00296783447265625,0.10807681083679199,1,0
0,data/standardized/c_liver-disorder.csv,ReliefF,345,5,16,0.28846153846153844,0.10833490678851504,0.012956619262695312,0.10850358009338379,3,0
0,data/standardized/c_liver-disorder.csv,ReliefF Weighting,345,5,16,0.28846153846153844,0.10852008584927839,0.012956619262695312,0.10976910591125488,3,0
0,data/standardized/c_liver-disorder.csv,Forward Selection,345,5,16,0.25961538461538464,0.06942728442728442,1.0705573558807373,0.1086122989654541,1,0
0,data/standardized/c_liver-disorder.csv,Backwards Selection,345,5,16,0.23076923076923078,0.057839506172839505,1.2861592769622803,0.10853743553161621,3,0
0,data/standardized/c_liver-disorder.csv,Stepwise Selection,345,5,16,0.25961538461538464,0.06942728442728442,1.4990756511688232,0.1084902286529541,1,0
0,data/standardized/c_liver-disorder.csv,Bayesian Selection,345,5,16,0.23076923076923078,0.06590238084849542,23.871323823928833,0.10885357856750488,1,8
0,data/standardized/c_liver-disorder.csv,Bayesian Weighting,345,5,16,0.25961538461538464,0.07651561496922323,61.81618809700012,0.11049795150756836,5,72
0,data/standardized/c_wine.csv,Baseline,178,13,3,0.8888888888888888,0.8981433607520564,2.384185791015625e-07,0.10724735260009766,13,0
0,data/standardized/c_wine.csv,Tree Based Filter,178,13,3,0.8518518518518519,0.8584401709401709,0.10695290565490723,0.1074681282043457,6,0
0,data/standardized/c_wine.csv,Tree Based Weighting,178,13,3,0.9444444444444444,0.9468715524034673,0.10695290565490723,0.1097102165222168,6,0
0,data/standardized/c_wine.csv,L1 Filter,178,13,3,0.9259259259259259,0.926854948594079,0.002827167510986328,0.10681915283203125,6,0
0,data/standardized/c_wine.csv,ReliefF,178,13,3,0.7962962962962963,0.8040465714884318,0.007627725601196289,0.10721182823181152,9,0
0,data/standardized/c_wine.csv,ReliefF Weighting,178,13,3,0.7962962962962963,0.7990774657441325,0.007627725601196289,0.11091351509094238,9,0
0,data/standardized/c_wine.csv,Forward Selection,178,13,3,0.8703703703703703,0.8775317871062551,4.15064001083374,0.10745739936828613,2,0
0,data/standardized/c_wine.csv,Backwards Selection,178,13,3,0.8888888888888888,0.8938167096061833,2.663515567779541,0.10760188102722168,12,0
0,data/standardized/c_wine.csv,Stepwise Selection,178,13,3,0.8703703703703703,0.8774620774620775,4.152921915054321,0.10717201232910156,4,0
0,data/standardized/c_wine.csv,Bayesian Selection,178,13,3,0.8703703703703703,0.8821832358674464,58.5332887172699,0.10755443572998047,9,173
0,data/standardized/c_wine.csv,Bayesian Weighting,178,13,3,0.9629629629629629,0.9670588235294119,158.08014488220215,0.11265397071838379,13,21
0,data/standardized/c_australian.csv,Baseline,690,14,2,0.8557692307692307,0.8544232922732364,2.384185791015625e-07,0.11124324798583984,14,0
0,data/standardized/c_australian.csv,Tree Based Filter,690,14,2,0.8461538461538461,0.8457974237790751,0.1250455379486084,0.11100602149963379,7,0
0,data/standardized/c_australian.csv,Tree Based Weighting,690,14,2,0.8605769230769231,0.860315401894264,0.1250455379486084,0.11376452445983887,7,0
0,data/standardized/c_australian.csv,L1 Filter,690,14,2,0.8605769230769231,0.8596393251890635,0.0032329559326171875,0.1107177734375,6,0
0,data/standardized/c_australian.csv,ReliefF,690,14,2,0.8557692307692307,0.853823088455772,0.027405500411987305,0.11125802993774414,10,0
0,data/standardized/c_australian.csv,ReliefF Weighting,690,14,2,0.8557692307692307,0.8551128448035665,0.027405500411987305,0.11504769325256348,10,0
0,data/standardized/c_australian.csv,Forward Selection,690,14,2,0.8413461538461539,0.8413424866514112,3.0404036045074463,0.11038827896118164,1,0
0,data/standardized/c_australian.csv,Backwards Selection,690,14,2,0.8701923076923077,0.8688555215655138,4.238388299942017,0.1109323501586914,12,0
0,data/standardized/c_australian.csv,Stepwise Selection,690,14,2,0.8365384615384616,0.8353050768514205,4.5588767528533936,0.11080360412597656,7,0
0,data/standardized/c_australian.csv,Bayesian Selection,690,14,2,0.8461538461538461,0.8456400742115029,60.80155372619629,0.11118102073669434,8,163
0,data/standardized/c_australian.csv,Bayesian Weighting,690,14,2,0.8557692307692307,0.8552875695732838,164.35060214996338,0.11664128303527832,14,459
0,data/standardized/c_breast-tissue.csv,Baseline,106,9,6,0.5625,0.5531986531986532,2.384185791015625e-07,0.1073446273803711,9,0
0,data/standardized/c_breast-tissue.csv,Tree Based Filter,106,9,6,0.4375,0.41111111111111115,0.10591673851013184,0.10731673240661621,4,0
0,data/standardized/c_breast-tissue.csv,Tree Based Weighting,106,9,6,0.46875,0.422105672105672,0.10591673851013184,0.10904669761657715,4,0
0,data/standardized/c_breast-tissue.csv,L1 Filter,106,9,6,0.5625,0.48543328017012227,0.0030074119567871094,0.10690546035766602,1,0
0,data/standardized/c_breast-tissue.csv,ReliefF,106,9,6,0.65625,0.6198412698412699,0.005494356155395508,0.10735940933227539,6,0
0,data/standardized/c_breast-tissue.csv,ReliefF Weighting,106,9,6,0.1875,0.05263157894736842,0.005494356155395508,0.10977387428283691,6,0
0,data/standardized/c_breast-tissue.csv,Forward Selection,106,9,6,0.59375,0.5613247863247863,2.8772335052490234,0.10740447044372559,2,0
0,data/standardized/c_breast-tissue.csv,Backwards Selection,106,9,6,0.53125,0.5068376068376068,1.812990427017212,0.10751533508300781,8,0
0,data/standardized/c_breast-tissue.csv,Stepwise Selection,106,9,6,0.5625,0.5305555555555556,1.9185760021209717,0.10742735862731934,5,0
0,data/standardized/c_breast-tissue.csv,Bayesian Selection,106,9,6,0.53125,0.5068376068376068,47.79188823699951,0.1071629524230957,8,3
0,data/standardized/c_breast-tissue.csv,Bayesian Weighting,106,9,6,0.59375,0.5552447552447553,126.52634572982788,0.11082983016967773,9,103
0,data/standardized/c_yeast.csv,Baseline,1479,8,10,0.6193693693693694,0.4907843372074815,0.0,0.11793017387390137,8,0
0,data/standardized/c_yeast.csv,Tree Based Filter,1479,8,10,0.43018018018018017,0.3506892528963836,0.18584084510803223,0.1175839900970459,4,0
0,data/standardized/c_yeast.csv,Tree Based Weighting,1479,8,10,0.4391891891891892,0.2512551354588191,0.18584084510803223,0.11868953704833984,4,0
0,data/standardized/c_yeast.csv,L1 Filter,1479,8,10,0.6261261261261262,0.5428097706933799,0.005059242248535156,0.11726784706115723,7,0
0,data/standardized/c_yeast.csv,ReliefF,1479,8,10,0.6126126126126126,0.4322216585073047,0.05974459648132324,0.11709475517272949,6,0
0,data/standardized/c_yeast.csv,ReliefF Weighting,1479,8,10,0.6373873873873874,0.4597102250484192,0.05974459648132324,0.11980915069580078,6,0
0,data/standardized/c_yeast.csv,Forward Selection,1479,8,10,0.6013513513513513,0.39796053932306397,5.39056396484375,0.11703753471374512,5,0
0,data/standardized/c_yeast.csv,Backwards Selection,1479,8,10,0.6126126126126126,0.43207363235014035,1.6892621517181396,0.11771798133850098,7,0
0,data/standardized/c_yeast.csv,Stepwise Selection,1479,8,10,0.6126126126126126,0.4322216585073047,2.6965115070343018,0.11699199676513672,6,0
0,data/standardized/c_yeast.csv,Bayesian Selection,1479,8,10,0.6126126126126126,0.43207363235014035,43.41506218910217,0.11787104606628418,7,88
0,data/standardized/c_yeast.csv,Bayesian Weighting,1479,8,10,0.6283783783783784,0.5344074328734267,113.72836780548096,0.12044739723205566,8,379
0,data/standardized/c_pi-diabetes.csv,Baseline,768,8,2,0.7835497835497836,0.7496531992370383,2.384185791015625e-07,0.11120080947875977,8,0
0,data/standardized/c_pi-diabetes.csv,Tree Based Filter,768,8,2,0.7532467532467533,0.7135429130860438,0.13538789749145508,0.11094307899475098,4,0
0,data/standardized/c_pi-diabetes.csv,Tree Based Weighting,768,8,2,0.7532467532467533,0.7250287146287981,0.13538789749145508,0.11258506774902344,4,0
0,data/standardized/c_pi-diabetes.csv,L1 Filter,768,8,2,0.7575757575757576,0.7235897435897436,0.0029060840606689453,0.11040687561035156,5,0
0,data/standardized/c_pi-diabetes.csv,ReliefF,768,8,2,0.7402597402597403,0.701755896023412,0.027883052825927734,0.11100459098815918,6,0
0,data/standardized/c_pi-diabetes.csv,ReliefF Weighting,768,8,2,0.7316017316017316,0.6822981366459626,0.027883052825927734,0.11323237419128418,6,0
0,data/standardized/c_pi-diabetes.csv,Forward Selection,768,8,2,0.7705627705627706,0.7374831142654973,3.4804129600524902,0.11089420318603516,3,0
0,data/standardized/c_pi-diabetes.csv,Backwards Selection,768,8,2,0.7748917748917749,0.7483660130718954,1.6333339214324951,0.11119389533996582,7,0
0,data/standardized/c_pi-diabetes.csv,Stepwise Selection,768,8,2,0.7402597402597403,0.7058573853989814,1.7403628826141357,0.11106610298156738,5,0
0,data/standardized/c_pi-diabetes.csv,Bayesian Selection,768,8,2,0.7402597402597403,0.6925465838509317,42.727163553237915,0.11145377159118652,3,1
0,data/standardized/c_pi-diabetes.csv,Bayesian Weighting,768,8,2,0.7748917748917749,0.7433333333333334,111.02505207061768,0.11423063278198242,8,387
0,data/standardized/c_iris.csv,Baseline,150,4,3,0.9111111111111111,0.9136302294197032,0.0,0.1069953441619873,4,0
0,data/standardized/c_iris.csv,Tree Based Filter,150,4,3,0.9111111111111111,0.9111111111111111,0.10238885879516602,0.10727787017822266,2,0
0,data/standardized/c_iris.csv,Tree Based Weighting,150,4,3,0.8888888888888888,0.8868858253799928,0.10238885879516602,0.10808300971984863,2,0
0,data/standardized/c_iris.csv,L1 Filter,150,4,3,0.9333333333333333,0.9343589743589744,0.002724885940551758,0.10674738883972168,2,0
0,data/standardized/c_iris.csv,ReliefF,150,4,3,0.8444444444444444,0.8468376068376068,0.006595611572265625,0.10694479942321777,3,0
0,data/standardized/c_iris.csv,ReliefF Weighting,150,4,3,0.8888888888888888,0.8868858253799928,0.006595611572265625,0.10814714431762695,3,0
0,data/standardized/c_iris.csv,Forward Selection,150,4,3,0.9111111111111111,0.9153439153439153,0.8526155948638916,0.1075446605682373,1,0
0,data/standardized/c_iris.csv,Backwards Selection,150,4,3,0.9333333333333333,0.9343589743589744,0.7458689212799072,0.10726237297058105,3,0
0,data/standardized/c_iris.csv,Stepwise Selection,150,4,3,0.9111111111111111,0.9136302294197032,0.42594170570373535,0.1071481704711914,4,0
0,data/standardized/c_iris.csv,Bayesian Selection,150,4,3,0.8888888888888888,0.8868858253799928,18.713841676712036,0.10758233070373535,1,0
0,data/standardized/c_iris.csv,Bayesian Weighting,150,4,3,0.8666666666666667,0.8666666666666667,47.67109775543213,0.1093597412109375,4,18
0,data/standardized/c_breastcancer.csv,Baseline,569,30,2,0.9941520467836257,0.9935042735042735,4.76837158203125e-07,0.11128091812133789,30,0
0,data/standardized/c_breastcancer.csv,Tree Based Filter,569,30,2,0.9824561403508771,0.98066850058409,0.14155054092407227,0.11016058921813965,15,0
0,data/standardized/c_breastcancer.csv,Tree Based Weighting,569,30,2,0.9707602339181286,0.9677808343068168,0.14155054092407227,0.11571478843688965,15,0
0,data/standardized/c_breastcancer.csv,L1 Filter,569,30,2,0.9707602339181286,0.9675213675213675,0.004033565521240234,0.10951828956604004,6,0
0,data/standardized/c_breastcancer.csv,ReliefF,569,30,2,0.9824561403508771,0.9805128205128205,0.02658534049987793,0.11071491241455078,22,0
0,data/standardized/c_breastcancer.csv,ReliefF Weighting,569,30,2,0.9590643274853801,0.9548931680295436,0.02658534049987793,0.11847925186157227,22,0
0,data/standardized/c_breastcancer.csv,Forward Selection,569,30,2,0.9298245614035088,0.9217271895025938,9.733365535736084,0.11003899574279785,2,0
0,data/standardized/c_breastcancer.csv,Backwards Selection,569,30,2,0.9941520467836257,0.9935042735042735,6.4128382205963135,0.11094403266906738,29,0
0,data/standardized/c_breastcancer.csv,Stepwise Selection,569,30,2,0.9766081871345029,0.9743243243243243,6.5052032470703125,0.10984134674072266,14,0
0,data/standardized/c_breastcancer.csv,Bayesian Selection,569,30,2,0.9707602339181286,0.9677808343068168,80.07017374038696,0.1101226806640625,13,345
0,data/standardized/c_breastcancer.csv,Bayesian Weighting,569,30,2,0.9883040935672515,0.9870611380145279,226.79263496398926,0.12154984474182129,30,335
0,data/standardized/c_car.csv,Baseline,1728,21,4,0.7764932562620424,0.5043904825150036,2.384185791015625e-07,0.13409423828125,21,0
0,data/standardized/c_car.csv,Tree Based Filter,1728,21,4,0.7263969171483622,0.32133838383838387,0.14007353782653809,0.11954307556152344,10,0
0,data/standardized/c_car.csv,Tree Based Weighting,1728,21,4,0.7360308285163777,0.371941425120773,0.14007353782653809,0.12346887588500977,10,0
0,data/standardized/c_car.csv,L1 Filter,1728,21,4,0.861271676300578,0.6838220790666443,0.0067594051361083984,0.11940479278564453,12,0
0,data/standardized/c_car.csv,ReliefF,1728,21,4,0.766859344894027,0.432854527929342,0.08333468437194824,0.12003397941589355,15,0
0,data/standardized/c_car.csv,ReliefF Weighting,1728,21,4,0.8439306358381503,0.5907896724353718,0.08333468437194824,0.12518095970153809,15,0
0,data/standardized/c_car.csv,Forward Selection,1728,21,4,0.6724470134874759,0.20103686635944698,4.762797832489014,0.11878299713134766,1,0
0,data/standardized/c_car.csv,Backwards Selection,1728,21,4,0.8709055876685935,0.6500676302102102,9.158870220184326,0.12920641899108887,18,0
0,data/standardized/c_car.csv,Stepwise Selection,1728,21,4,0.8246628131021194,0.5394507445299586,7.159507751464844,0.11962103843688965,12,0
0,data/standardized/c_car.csv,Bayesian Selection,1728,21,4,0.8516377649325626,0.7312262468302033,71.47615242004395,0.11980915069580078,12,287
0,data/standardized/c_car.csv,Bayesian Weighting,1728,21,4,0.8978805394990366,0.7759149518103673,200.80234146118164,0.1351180076599121,21,727
0,data/standardized/c_haberman.csv,Baseline,306,2,2,0.7282608695652174,0.4883203559510567,4.76837158203125e-07,0.10845756530761719,2,0
0,data/standardized/c_haberman.csv,Tree Based Filter,306,2,2,0.7282608695652174,0.4883203559510567,0.10811114311218262,0.10807442665100098,2,0
0,data/standardized/c_haberman.csv,Tree Based Weighting,306,2,2,0.7391304347826086,0.4945054945054945,0.10811114311218262,0.10906410217285156,2,0
0,data/standardized/c_haberman.csv,L1 Filter,306,2,2,0.7282608695652174,0.4883203559510567,0.002637147903442383,0.10764789581298828,2,0
0,data/standardized/c_haberman.csv,ReliefF,306,2,2,0.75,0.42857142857142855,0.011431455612182617,0.10813045501708984,1,0
0,data/standardized/c_haberman.csv,ReliefF Weighting,306,2,2,0.75,0.42857142857142855,0.011431455612182617,0.10880827903747559,1,0
0,data/standardized/c_haberman.csv,Forward Selection,306,2,2,0.75,0.42857142857142855,0.42844176292419434,0.1079399585723877,1,0
0,data/standardized/c_haberman.csv,Backwards Selection,306,2,2,,,,,,0
0,data/standardized/c_haberman.csv,Stepwise Selection,306,2,2,,,,,,0
0,data/standardized/c_haberman.csv,Bayesian Selection,306,2,2,0.75,0.42857142857142855,8.461298704147339,0.10822939872741699,1,0
0,data/standardized/c_haberman.csv,Bayesian Weighting,306,2,2,0.7282608695652174,0.4574192026421326,22.638559341430664,0.10948991775512695,2,60
0,data/standardized/c_ecoli.csv,Baseline,336,7,8,0.8613861386138614,0.7644153957879447,2.384185791015625e-07,0.10817813873291016,7,0
0,data/standardized/c_ecoli.csv,Tree Based Filter,336,7,8,0.8514851485148515,0.779796957251456,0.1118001937866211,0.1082603931427002,4,0
0,data/standardized/c_ecoli.csv,Tree Based Weighting,336,7,8,0.8514851485148515,0.6998813969327603,0.1118001937866211,0.10999178886413574,4,0
0,data/standardized/c_ecoli.csv,L1 Filter,336,7,8,0.8217821782178217,0.6075916153032366,0.003008127212524414,0.1078791618347168,4,0
0,data/standardized/c_ecoli.csv,ReliefF,336,7,8,0.693069306930693,0.6458172585020604,0.01291346549987793,0.10821270942687988,5,0
0,data/standardized/c_ecoli.csv,ReliefF Weighting,336,7,8,0.7227722772277227,0.6654355927271361,0.01291346549987793,0.11034083366394043,5,0
0,data/standardized/c_ecoli.csv,Forward Selection,336,7,8,0.8316831683168316,0.741479522938942,3.7463269233703613,0.10830855369567871,4,0
0,data/standardized/c_ecoli.csv,Backwards Selection,336,7,8,0.8316831683168316,0.741479522938942,1.9301948547363281,0.10832619667053223,5,0
0,data/standardized/c_ecoli.csv,Stepwise Selection,336,7,8,0.8316831683168316,0.741479522938942,4.496217727661133,0.1087489128112793,4,0
0,data/standardized/c_ecoli.csv,Bayesian Selection,336,7,8,0.8316831683168316,0.741479522938942,35.63778567314148,0.10829901695251465,5,47
0,data/standardized/c_ecoli.csv,Bayesian Weighting,336,7,8,0.8217821782178217,0.7382477280959253,92.36283898353577,0.11094141006469727,7,105
0,data/standardized/c_balance-scale.csv,Baseline,625,4,3,0.8829787234042553,0.6113418010096076,2.384185791015625e-07,0.11061644554138184,4,0
0,data/standardized/c_balance-scale.csv,Tree Based Filter,625,4,3,0.8829787234042553,0.6113418010096076,0.11587977409362793,0.11079764366149902,4,0
0,data/standardized/c_balance-scale.csv,Tree Based Weighting,625,4,3,0.898936170212766,0.6224015651748593,0.11587977409362793,0.11247110366821289,4,0
0,data/standardized/c_balance-scale.csv,L1 Filter,625,4,3,0.8829787234042553,0.6113418010096076,0.003028392791748047,0.11024308204650879,4,0
0,data/standardized/c_balance-scale.csv,ReliefF,625,4,3,0.75,0.5192783221906768,0.022883176803588867,0.11066889762878418,3,0
0,data/standardized/c_balance-scale.csv,ReliefF Weighting,625,4,3,0.7393617021276596,0.5134502923976608,0.022883176803588867,0.11184263229370117,3,0
0,data/standardized/c_balance-scale.csv,Forward Selection,625,4,3,0.8829787234042553,0.6113418010096076,2.1698203086853027,0.11083722114562988,4,0
0,data/standardized/c_balance-scale.csv,Backwards Selection,625,4,3,0.75,0.5192783221906768,0.7600691318511963,0.11072564125061035,3,0
0,data/standardized/c_balance-scale.csv,Stepwise Selection,625,4,3,0.8829787234042553,0.6113418010096076,0.4347841739654541,0.11090230941772461,4,0
0,data/standardized/c_balance-scale.csv,Bayesian Selection,625,4,3,0.8829787234042553,0.6113418010096076,18.96075701713562,0.11073684692382812,4,10
0,data/standardized/c_balance-scale.csv,Bayesian Weighting,625,4,3,0.9042553191489362,0.6266748366013072,48.45223808288574,0.11244416236877441,4,178
0,data/standardized/c_transfusion.csv,Baseline,748,4,2,0.7866666666666666,0.6420996818663839,2.384185791015625e-07,0.11081767082214355,4,0
0,data/standardized/c_transfusion.csv,Tree Based Filter,748,4,2,0.7511111111111111,0.537037037037037,0.12499165534973145,0.11082768440246582,2,0
0,data/standardized/c_transfusion.csv,Tree Based Weighting,748,4,2,0.7555555555555555,0.5401166895834107,0.12499165534973145,0.11172151565551758,2,0
0,data/standardized/c_transfusion.csv,L1 Filter,748,4,2,0.7644444444444445,0.5352870114181053,0.0027544498443603516,0.11031460762023926,3,0
0,data/standardized/c_transfusion.csv,ReliefF,748,4,2,0.7644444444444445,0.5352870114181053,0.02607417106628418,0.11049413681030273,3,0
0,data/standardized/c_transfusion.csv,ReliefF Weighting,748,4,2,0.7555555555555555,0.5177506722263356,0.02607417106628418,0.11192822456359863,3,0
0,data/standardized/c_transfusion.csv,Forward Selection,748,4,2,0.7822222222222223,0.6238356818724624,1.7402808666229248,0.11078619956970215,3,0
0,data/standardized/c_transfusion.csv,Backwards Selection,748,4,2,0.7822222222222223,0.6238356818724624,0.7619915008544922,0.11094951629638672,3,0
0,data/standardized/c_transfusion.csv,Stepwise Selection,748,4,2,0.7866666666666666,0.6420996818663839,0.43560338020324707,0.1109318733215332,4,0
0,data/standardized/c_transfusion.csv,Bayesian Selection,748,4,2,0.7822222222222223,0.6238356818724624,19.150866508483887,0.11126399040222168,3,2
0,data/standardized/c_transfusion.csv,Bayesian Weighting,748,4,2,0.7777777777777778,0.5956728004600345,48.627328634262085,0.1129910945892334,4,306
0,data/standardized/c_vehicle.csv,Baseline,846,17,4,0.6692913385826772,0.6580341766864344,2.384185791015625e-07,0.11519551277160645,17,0
0,data/standardized/c_vehicle.csv,Tree Based Filter,846,17,4,0.5905511811023622,0.5822503492280632,0.16225814819335938,0.1129910945892334,8,0
0,data/standardized/c_vehicle.csv,Tree Based Weighting,846,17,4,0.610236220472441,0.5937183341323211,0.16225814819335938,0.11625075340270996,8,0
0,data/standardized/c_vehicle.csv,L1 Filter,846,17,4,0.6535433070866141,0.6467042478933,0.004383563995361328,0.11288142204284668,10,0
0,data/standardized/c_vehicle.csv,ReliefF,846,17,4,0.6771653543307087,0.6664137939395702,0.0350794792175293,0.11344766616821289,12,0
0,data/standardized/c_vehicle.csv,ReliefF Weighting,846,17,4,0.6732283464566929,0.6541216496615676,0.0350794792175293,0.11806297302246094,12,0
0,data/standardized/c_vehicle.csv,Forward Selection,846,17,4,0.6299212598425197,0.5967254062362758,9.298304319381714,0.11272668838500977,4,0
0,data/standardized/c_vehicle.csv,Backwards Selection,846,17,4,0.6496062992125984,0.6398883971142095,5.2763025760650635,0.11289572715759277,15,0
0,data/standardized/c_vehicle.csv,Stepwise Selection,846,17,4,0.6141732283464567,0.6117066739407164,5.581308603286743,0.11274600028991699,8,0
0,data/standardized/c_vehicle.csv,Bayesian Selection,846,17,4,0.6732283464566929,0.6571511122384656,64.98311614990234,0.11289811134338379,10,249
0,data/standardized/c_vehicle.csv,Bayesian Weighting,846,17,4,0.6929133858267716,0.6857430431961051,177.66350317001343,0.12056732177734375,17,983
0,data/standardized/c_sonar.csv,Baseline,208,60,2,0.8571428571428571,0.849721706864564,0.0,0.1078648567199707,60,0
0,data/standardized/c_sonar.csv,Tree Based Filter,208,60,2,0.8571428571428571,0.8472932938324805,0.12122726440429688,0.10788965225219727,30,0
0,data/standardized/c_sonar.csv,Tree Based Weighting,208,60,2,0.8412698412698413,0.8253880266075388,0.12122726440429688,0.11828207969665527,30,0
0,data/standardized/c_sonar.csv,L1 Filter,208,60,2,0.7142857142857143,0.7015789473684211,0.0032930374145507812,0.10732364654541016,3,0
0,data/standardized/c_sonar.csv,ReliefF,208,60,2,0.8253968253968254,0.8133584702396984,0.011100530624389648,0.10805702209472656,45,0
0,data/standardized/c_sonar.csv,ReliefF Weighting,208,60,2,0.8095238095238095,0.8055555555555555,0.011100530624389648,0.12338829040527344,45,0
0,data/standardized/c_sonar.csv,Forward Selection,208,60,2,0.6666666666666666,0.6612035851472471,19.197065114974976,0.10793948173522949,2,0
0,data/standardized/c_sonar.csv,Backwards Selection,208,60,2,0.8571428571428571,0.8472932938324805,42.718262672424316,0.10842776298522949,54,0
0,data/standardized/c_sonar.csv,Stepwise Selection,208,60,2,0.7777777777777778,0.7678947368421052,19.229843378067017,0.10789108276367188,30,0
